data,Tipo de leito,Tipo de agravo,Número de leitos infantil ativos,Número de leitos infantil ocupados,Taxa de ocupação (%) de leitos infantil,Média móvel do número de crianças internadas,Média móvel do número de leitos para crianças ativos
2021-01-04,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,7.0,33.33,7.1,21.6
2021-01-05,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,8.0,44.44,7.4,19.9
2021-01-06,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,7.0,33.33,7.4,20.3
2021-01-07,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,8.0,38.1,7.4,19.0
2021-01-08,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,9.0,42.86,7.6,19.4
2021-01-09,UTI,COVID-19 + SRAG (NÃO COVID-19),13.0,6.0,46.15,7.4,19.6
2021-01-10,UTI,COVID-19 + SRAG (NÃO COVID-19),12.0,6.0,50.0,7.3,18.1
2021-01-11,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,7.0,38.89,7.3,17.7
2021-01-12,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,6.0,33.33,7.0,17.7
2021-01-13,UTI,COVID-19 + SRAG (NÃO COVID-19),21.0,8.0,38.1,7.1,17.7
2021-01-14,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,21.0,61.76,9.0,19.6
2021-01-15,UTI,COVID-19 + SRAG (NÃO COVID-19),32.0,20.0,62.5,10.6,21.1
2021-01-16,UTI,COVID-19 + SRAG (NÃO COVID-19),26.0,20.0,76.92,12.6,23.0
2021-01-17,UTI,COVID-19 + SRAG (NÃO COVID-19),25.0,22.0,88.0,14.9,24.9
2021-01-18,UTI,COVID-19 + SRAG (NÃO COVID-19),33.0,21.0,63.64,16.9,27.0
2021-01-19,UTI,COVID-19 + SRAG (NÃO COVID-19),39.0,24.0,61.54,19.4,30.0
2021-01-20,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,27.0,57.45,22.1,33.7
2021-01-21,UTI,COVID-19 + SRAG (NÃO COVID-19),41.0,26.0,63.41,22.9,34.7
2021-01-22,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,26.0,54.17,23.7,37.0
2021-01-23,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,25.0,73.53,24.4,38.1
2021-01-24,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,24.0,85.71,24.7,38.6
2021-01-25,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,24.0,52.17,25.1,40.4
2021-01-26,UTI,COVID-19 + SRAG (NÃO COVID-19),41.0,24.0,58.54,25.1,40.7
2021-01-27,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,29.0,65.91,25.4,40.3
2021-01-28,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,32.0,68.09,26.3,41.1
2021-01-29,UTI,COVID-19 + SRAG (NÃO COVID-19),45.0,31.0,68.89,27.0,40.7
2021-01-30,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,26.0,53.06,27.1,42.9
2021-01-31,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,25.0,56.82,27.3,45.1
2021-02-01,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,24.0,64.86,27.3,43.9
2021-02-02,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,20.0,42.55,26.7,44.7
2021-02-03,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,26.0,70.27,26.3,43.7
2021-02-04,UTI,COVID-19 + SRAG (NÃO COVID-19),38.0,23.0,60.53,25.0,42.4
2021-02-05,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,23.0,48.94,23.9,42.7
2021-02-06,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,21.0,45.65,23.1,42.3
2021-02-07,UTI,COVID-19 + SRAG (NÃO COVID-19),41.0,23.0,56.1,22.9,41.9
2021-02-08,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,22.0,46.81,22.6,43.3
2021-02-09,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,23.0,47.92,23.0,43.4
2021-02-10,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,22.0,44.0,22.4,45.3
2021-02-11,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,25.0,42.37,22.7,48.3
2021-02-12,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,27.0,55.1,23.3,48.6
2021-02-13,UTI,COVID-19 + SRAG (NÃO COVID-19),45.0,25.0,55.56,23.9,48.4
2021-02-14,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,26.0,52.0,24.3,49.7
2021-02-15,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,24.0,40.68,24.6,51.4
2021-02-16,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,24.0,50.0,24.7,51.4
2021-02-17,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,30.0,62.5,25.9,51.1
2021-02-18,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,27.0,45.76,26.1,51.1
2021-02-19,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,31.0,51.67,26.7,52.7
2021-02-20,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,33.0,63.46,27.9,53.7
2021-02-21,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,30.0,62.5,28.4,53.4
2021-02-22,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,27.0,56.25,28.9,51.9
2021-02-23,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,27.0,51.92,29.3,52.4
2021-02-24,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,32.0,61.54,29.6,53.0
2021-02-25,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,22.0,50.0,28.9,50.9
2021-02-26,UTI,COVID-19 + SRAG (NÃO COVID-19),43.0,24.0,55.81,27.9,48.4
2021-02-27,UTI,COVID-19 + SRAG (NÃO COVID-19),38.0,17.0,44.74,25.6,46.4
2021-02-28,UTI,COVID-19 + SRAG (NÃO COVID-19),45.0,23.0,51.11,24.6,46.0
2021-03-01,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,24.0,52.17,24.1,45.7
2021-03-02,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,28.0,58.33,24.3,45.1
2021-03-03,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,30.0,61.22,24.0,44.7
2021-03-04,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,28.0,48.28,24.9,46.7
2021-03-05,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,24.0,43.64,24.9,48.4
2021-03-06,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,21.0,39.62,25.4,50.6
2021-03-07,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,19.0,33.93,24.9,52.1
2021-03-08,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,29.0,43.94,25.6,55.0
2021-03-09,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,25.0,43.1,25.1,56.4
2021-03-10,UTI,COVID-19 + SRAG (NÃO COVID-19),61.0,28.0,45.9,24.9,58.1
2021-03-11,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,30.0,50.85,25.1,58.3
2021-03-12,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,29.0,48.33,25.9,59.0
2021-03-13,UTI,COVID-19 + SRAG (NÃO COVID-19),51.0,19.0,37.25,25.6,58.7
2021-03-14,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,36.0,64.29,28.0,58.7
2021-03-15,UTI,COVID-19 + SRAG (NÃO COVID-19),64.0,36.0,56.25,29.0,58.4
2021-03-16,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,38.0,64.41,30.9,58.6
2021-03-17,UTI,COVID-19 + SRAG (NÃO COVID-19),65.0,38.0,58.46,32.3,59.1
2021-03-18,UTI,COVID-19 + SRAG (NÃO COVID-19),67.0,33.0,49.25,32.7,60.3
2021-03-19,UTI,COVID-19 + SRAG (NÃO COVID-19),64.0,34.0,53.12,33.4,60.9
2021-03-20,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,45.0,60.81,37.1,64.1
2021-03-21,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,32.0,66.67,36.6,63.0
2021-03-22,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,47.0,63.51,38.1,64.4
2021-03-23,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,44.0,59.46,39.0,66.6
2021-03-24,UTI,COVID-19 + SRAG (NÃO COVID-19),73.0,45.0,61.64,40.0,67.7
2021-03-25,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,36.0,60.0,40.4,66.7
2021-03-26,UTI,COVID-19 + SRAG (NÃO COVID-19),73.0,45.0,61.64,42.0,68.0
2021-03-27,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,45.0,65.22,42.0,67.3
2021-03-28,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,36.0,65.45,42.6,68.3
2021-03-29,UTI,COVID-19 + SRAG (NÃO COVID-19),51.0,35.0,68.63,40.9,65.0
2021-03-30,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,46.0,62.16,41.1,65.0
2021-03-31,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,46.0,66.67,41.3,64.4
2021-04-01,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,46.0,62.16,42.7,66.4
2021-04-02,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,35.0,59.32,41.3,64.4
2021-04-03,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,45.0,65.22,41.3,64.4
2021-04-04,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,43.0,62.32,42.3,66.4
2021-04-05,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,42.0,56.76,43.3,69.7
2021-04-06,UTI,COVID-19 + SRAG (NÃO COVID-19),73.0,48.0,65.75,43.6,69.6
2021-04-07,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,47.0,71.21,43.7,69.1
2021-04-08,UTI,COVID-19 + SRAG (NÃO COVID-19),69.0,53.0,76.81,44.7,68.4
2021-04-09,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,49.0,74.24,46.7,69.4
2021-04-10,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,36.0,62.07,45.4,67.9
2021-04-11,UTI,COVID-19 + SRAG (NÃO COVID-19),64.0,46.0,71.88,45.9,67.1
2021-04-12,UTI,COVID-19 + SRAG (NÃO COVID-19),70.0,48.0,68.57,46.7,66.6
2021-04-13,UTI,COVID-19 + SRAG (NÃO COVID-19),71.0,49.0,69.01,46.9,66.3
2021-04-14,UTI,COVID-19 + SRAG (NÃO COVID-19),71.0,47.0,66.2,46.9,67.0
2021-04-15,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,41.0,62.12,45.1,66.6
2021-04-16,UTI,COVID-19 + SRAG (NÃO COVID-19),65.0,45.0,69.23,44.6,66.4
2021-04-17,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,41.0,73.21,45.3,66.1
2021-04-18,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,39.0,67.24,44.3,65.3
2021-04-19,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,39.0,68.42,43.0,63.4
2021-04-20,UTI,COVID-19 + SRAG (NÃO COVID-19),63.0,44.0,69.84,42.3,62.3
2021-04-21,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,33.0,70.21,40.3,58.9
2021-04-22,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,45.0,83.33,40.9,57.1
2021-04-23,UTI,COVID-19 + SRAG (NÃO COVID-19),63.0,45.0,71.43,40.9,56.9
2021-04-24,UTI,COVID-19 + SRAG (NÃO COVID-19),43.0,33.0,76.74,39.7,55.0
2021-04-25,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,34.0,70.83,39.0,53.6
2021-04-26,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,41.0,70.69,39.3,53.7
2021-04-27,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,43.0,75.44,39.1,52.9
2021-04-28,UTI,COVID-19 + SRAG (NÃO COVID-19),63.0,41.0,65.08,40.3,55.1
2021-04-29,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,42.0,70.0,39.9,56.0
2021-04-30,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,42.0,56.76,39.4,57.6
2021-05-01,UTI,COVID-19 + SRAG (NÃO COVID-19),51.0,35.0,68.63,39.7,58.7
2021-05-02,UTI,COVID-19 + SRAG (NÃO COVID-19),62.0,48.0,77.42,41.7,60.7
2021-05-03,UTI,COVID-19 + SRAG (NÃO COVID-19),66.0,42.0,63.64,41.9,61.9
2021-05-04,UTI,COVID-19 + SRAG (NÃO COVID-19),71.0,43.0,60.56,41.9,63.9
2021-05-05,UTI,COVID-19 + SRAG (NÃO COVID-19),74.0,42.0,56.76,42.0,65.4
2021-05-06,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,37.0,64.91,41.3,65.0
2021-05-07,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,36.0,63.16,40.4,62.6
2021-05-08,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,29.0,69.05,39.6,61.3
2021-05-09,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,38.0,73.08,38.1,59.9
2021-05-10,UTI,COVID-19 + SRAG (NÃO COVID-19),11.0,4.0,36.36,32.7,52.0
2021-05-11,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,37.0,61.67,31.9,50.4
2021-05-12,UTI,COVID-19 + SRAG (NÃO COVID-19),67.0,49.0,73.13,32.9,49.4
2021-05-13,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,39.0,73.58,33.1,48.9
2021-05-14,UTI,COVID-19 + SRAG (NÃO COVID-19),61.0,44.0,72.13,34.3,49.4
2021-05-15,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,36.0,76.6,35.3,50.1
2021-05-16,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,40.0,80.0,35.6,49.9
2021-05-17,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,38.0,63.33,40.4,56.9
2021-05-18,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,41.0,69.49,41.0,56.7
2021-05-19,UTI,COVID-19 + SRAG (NÃO COVID-19),61.0,44.0,72.13,40.3,55.9
2021-05-20,UTI,COVID-19 + SRAG (NÃO COVID-19),63.0,46.0,73.02,41.3,57.3
2021-05-21,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,44.0,81.48,41.3,56.3
2021-05-22,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,33.0,70.21,40.9,56.3
2021-05-23,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,45.0,86.54,41.6,56.6
2021-05-24,UTI,COVID-19 + SRAG (NÃO COVID-19),59.0,45.0,76.27,42.6,56.4
2021-05-25,UTI,COVID-19 + SRAG (NÃO COVID-19),60.0,43.0,71.67,42.9,56.6
2021-05-26,UTI,COVID-19 + SRAG (NÃO COVID-19),61.0,47.0,77.05,43.3,56.6
2021-05-27,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,45.0,80.36,43.1,55.6
2021-05-28,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,45.0,86.54,43.3,55.3
2021-05-29,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,35.0,83.33,43.6,54.6
2021-05-30,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,44.0,95.65,43.4,53.7
2021-05-31,UTI,COVID-19 + SRAG (NÃO COVID-19),57.0,50.0,87.72,44.1,53.4
2021-06-01,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,45.0,81.82,44.4,52.7
2021-06-02,UTI,COVID-19 + SRAG (NÃO COVID-19),56.0,41.0,73.21,43.6,52.0
2021-06-03,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,33.0,78.57,41.9,50.0
2021-06-04,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,41.0,77.36,41.3,50.1
2021-06-05,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,33.0,70.21,41.0,50.9
2021-06-06,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,40.0,86.96,40.4,50.9
2021-06-07,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,42.0,76.36,39.3,50.6
2021-06-08,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,43.0,78.18,39.0,50.6
2021-06-09,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,36.0,85.71,38.3,48.6
2021-06-10,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,40.0,85.11,39.3,49.3
2021-06-11,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,43.0,79.63,39.6,49.4
2021-06-12,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,34.0,91.89,39.7,48.0
2021-06-13,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,34.0,91.89,38.9,46.7
2021-06-14,UTI,COVID-19 + SRAG (NÃO COVID-19),67.0,46.0,68.66,39.4,48.4
2021-06-15,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,44.0,81.48,39.6,48.3
2021-06-16,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,47.0,81.03,41.1,50.6
2021-06-17,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,44.0,83.02,41.7,51.4
2021-06-18,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,44.0,83.02,41.9,51.3
2021-06-19,UTI,COVID-19 + SRAG (NÃO COVID-19),36.0,28.0,77.78,41.0,51.1
2021-06-20,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,36.0,78.26,41.3,52.4
2021-06-21,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,38.0,73.08,40.1,50.3
2021-06-22,UTI,COVID-19 + SRAG (NÃO COVID-19),58.0,39.0,67.24,39.4,50.9
2021-06-23,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,41.0,77.36,38.6,50.1
2021-06-24,UTI,COVID-19 + SRAG (NÃO COVID-19),50.0,33.0,66.0,37.0,49.7
2021-06-25,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,38.0,71.7,36.1,49.7
2021-06-26,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,28.0,75.68,36.1,49.9
2021-06-27,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,34.0,72.34,35.9,50.0
2021-06-28,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,32.0,60.38,35.0,50.1
2021-06-29,UTI,COVID-19 + SRAG (NÃO COVID-19),54.0,33.0,61.11,34.1,49.6
2021-06-30,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,33.0,62.26,33.0,49.6
2021-07-01,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,34.0,64.15,33.1,50.0
2021-07-02,UTI,COVID-19 + SRAG (NÃO COVID-19),53.0,35.0,66.04,32.7,50.0
2021-07-03,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,30.0,81.08,33.0,50.0
2021-07-04,UTI,COVID-19 + SRAG (NÃO COVID-19),47.0,35.0,74.47,33.1,50.0
2021-07-05,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,32.0,76.19,33.1,48.4
2021-07-06,UTI,COVID-19 + SRAG (NÃO COVID-19),55.0,34.0,61.82,33.3,48.6
2021-07-07,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,30.0,57.69,32.9,48.4
2021-07-08,UTI,COVID-19 + SRAG (NÃO COVID-19),52.0,33.0,63.46,32.7,48.3
2021-07-09,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,21.0,61.76,30.7,45.6
2021-07-10,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,13.0,72.22,28.3,42.9
2021-07-11,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,24.0,82.76,26.7,40.3
2021-07-12,UTI,COVID-19 + SRAG (NÃO COVID-19),35.0,22.0,62.86,25.3,39.3
2021-07-13,UTI,COVID-19 + SRAG (NÃO COVID-19),39.0,27.0,69.23,24.3,37.0
2021-07-14,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,21.0,67.74,23.0,34.0
2021-07-15,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,22.0,59.46,21.4,31.9
2021-07-16,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,18.0,64.29,21.0,31.0
2021-07-17,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,17.0,94.44,21.6,31.0
2021-07-18,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,19.0,67.86,20.9,30.9
2021-07-19,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,21.0,47.73,20.7,32.1
2021-07-20,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,16.0,33.33,19.1,33.4
2021-07-21,UTI,COVID-19 + SRAG (NÃO COVID-19),38.0,24.0,63.16,19.6,34.4
2021-07-22,UTI,COVID-19 + SRAG (NÃO COVID-19),35.0,24.0,68.57,19.9,34.1
2021-07-23,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,20.0,45.45,20.1,36.4
2021-07-24,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,15.0,53.57,19.9,37.9
2021-07-25,UTI,COVID-19 + SRAG (NÃO COVID-19),38.0,22.0,57.89,20.3,39.3
2021-07-26,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,20.0,45.45,20.1,39.3
2021-07-27,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,19.0,38.78,20.6,39.4
2021-07-28,UTI,COVID-19 + SRAG (NÃO COVID-19),44.0,17.0,38.64,19.6,40.3
2021-07-29,UTI,COVID-19 + SRAG (NÃO COVID-19),42.0,18.0,42.86,18.7,41.3
2021-07-30,UTI,COVID-19 + SRAG (NÃO COVID-19),24.0,10.0,41.67,17.3,38.4
2021-07-31,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,17.0,60.71,17.6,38.4
2021-08-01,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,16.0,57.14,16.7,37.0
2021-08-02,UTI,COVID-19 + SRAG (NÃO COVID-19),26.0,11.0,42.31,15.4,34.4
2021-08-03,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,16.0,47.06,15.0,32.3
2021-08-04,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,8.0,28.57,13.7,30.0
2021-08-05,UTI,COVID-19 + SRAG (NÃO COVID-19),24.0,7.0,29.17,12.1,27.4
2021-08-06,UTI,COVID-19 + SRAG (NÃO COVID-19),34.0,14.0,41.18,12.7,28.9
2021-08-07,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,7.0,38.89,11.3,27.4
2021-08-08,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,15.0,53.57,11.1,27.4
2021-08-09,UTI,COVID-19 + SRAG (NÃO COVID-19),40.0,14.0,35.0,11.6,29.4
2021-08-10,UTI,COVID-19 + SRAG (NÃO COVID-19),36.0,14.0,38.89,11.3,29.7
2021-08-11,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,13.0,41.94,12.0,30.1
2021-08-12,UTI,COVID-19 + SRAG (NÃO COVID-19),33.0,14.0,42.42,13.0,31.4
2021-08-13,UTI,COVID-19 + SRAG (NÃO COVID-19),33.0,13.0,39.39,12.9,31.3
2021-08-14,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,8.0,44.44,13.0,31.3
2021-08-15,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,16.0,57.14,13.1,31.3
2021-08-16,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,19.0,51.35,13.9,30.9
2021-08-17,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,17.0,54.84,14.3,30.1
2021-08-18,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,15.0,48.39,14.6,30.1
2021-08-19,UTI,COVID-19 + SRAG (NÃO COVID-19),31.0,15.0,48.39,14.7,29.9
2021-08-20,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,16.0,43.24,15.1,30.4
2021-08-21,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,7.0,38.89,15.0,30.4
2021-08-22,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,16.0,57.14,15.0,30.4
2021-08-23,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,17.0,45.95,14.7,30.4
2021-08-24,UTI,COVID-19 + SRAG (NÃO COVID-19),32.0,18.0,56.25,14.9,30.6
2021-08-25,UTI,COVID-19 + SRAG (NÃO COVID-19),32.0,15.0,46.88,14.9,30.7
2021-08-26,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,14.0,50.0,14.7,30.3
2021-08-27,UTI,COVID-19 + SRAG (NÃO COVID-19),20.0,9.0,45.0,13.7,27.9
2021-08-28,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,8.0,44.44,13.9,27.9
2021-08-29,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,16.0,57.14,13.9,27.9
2021-08-30,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,16.0,57.14,13.7,26.6
2021-08-31,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,15.0,53.57,13.3,26.0
2021-09-01,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,7.0,38.89,12.1,24.0
2021-09-02,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,15.0,53.57,12.3,24.0
2021-09-03,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,13.0,46.43,12.9,25.1
2021-09-04,UTI,COVID-19 + SRAG (NÃO COVID-19),19.0,7.0,36.84,12.7,25.3
2021-09-05,UTI,COVID-19 + SRAG (NÃO COVID-19),29.0,13.0,44.83,12.3,25.4
2021-09-06,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,11.0,39.29,11.6,25.4
2021-09-07,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,5.0,27.78,10.1,24.0
2021-09-08,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,11.0,39.29,10.7,25.4
2021-09-09,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,12.0,42.86,10.3,25.4
2021-09-10,UTI,COVID-19 + SRAG (NÃO COVID-19),28.0,13.0,46.43,10.3,25.4
2021-09-11,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,7.0,38.89,10.3,25.3
2021-09-12,UTI,COVID-19 + SRAG (NÃO COVID-19),18.0,13.0,72.22,10.3,23.7
2021-09-13,UTI,COVID-19 + SRAG (NÃO COVID-19),30.0,16.0,53.33,11.0,24.0
2021-09-14,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,24.0,52.17,13.7,28.0
2021-09-15,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,28.0,60.87,16.1,30.6
2021-09-16,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,28.0,60.87,18.4,33.1
2021-09-17,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,32.0,69.57,21.1,35.7
2021-09-18,UTI,COVID-19 + SRAG (NÃO COVID-19),36.0,27.0,75.0,24.0,38.3
2021-09-19,UTI,COVID-19 + SRAG (NÃO COVID-19),46.0,33.0,71.74,26.9,42.3
2021-09-20,UTI,COVID-19 + SRAG (NÃO COVID-19),37.0,30.0,81.08,28.9,43.3
2021-09-21,UTI,COVID-19 + SRAG (NÃO COVID-19),49.0,34.0,69.39,30.3,43.7
2021-09-22,UTI,COVID-19 + SRAG (NÃO COVID-19),48.0,39.0,81.25,31.9,44.0
